VCode,Name_E,Name_G,TCode,DCode,MDDS_Code
39660,Gangti,Gangti,0221,31,
39661,Padalya,Padalya,0221,31,
39662,Baday,Baday,0221,31,
39663,Fatehpur Jageer,Fatehpur Jageer,0221,31,
39664,Borda,Borda,0221,31,
39665,Sukhneri,Sukhneri,0221,31,
39666,Amlawada Kharan,Amlawada Kharan,0221,31,
39667,Kharan,Kharan,0221,31,
39668,Bamori (Baday),Bamori (Baday),0221,31,
39669,Takooda Jageer,Takooda Jageer,0221,31,
39670,Bhaopura,Bhaopura,0221,31,
39671,Kotra Bhagwan,Kotra Bhagwan,0221,31,
39672,Kalpa Jageer,Kalpa Jageer,0221,31,
39673,Naya Pura,Naya Pura,0221,31,
39674,Patla Pani,Patla Pani,0221,31,
39675,Barsat,Barsat,0221,31,
39676,Peepal Hera,Peepal Hera,0221,31,
39677,Sewanya,Sewanya,0221,31,
39678,Khajooriya,Khajooriya,0221,31,
39679,Lamba Khera,Lamba Khera,0221,31,
39680,Handi Khoh,Handi Khoh,0221,31,
39681,Uchakpura,Uchakpura,0221,31,
39682,Koloo Khera,Koloo Khera,0221,31,
39683,Ram Nagar,Ram Nagar,0221,31,
39684,Karni Jageer,Karni Jageer,0221,31,
39685,Mandola,Mandola,0221,31,
39686,Moonda Ghata,Moonda Ghata,0221,31,
39687,Dabari,Dabari,0221,31,
39688,Kher Khajuriya,Kher Khajuriya,0221,31,
39689,Tandi,Tandi,0221,31,
39690,Surajpura Malkarni,Surajpura Malkarni,0221,31,
39691,Motipura Kalan,Motipura Kalan,0221,31,
39692,Bansari,Bansari,0221,31,
39693,Guradi,Guradi,0221,31,
39694,Chauki,Chauki,0221,31,
39695,Set Kolu,Set Kolu,0221,31,
39696,Ladpura,Ladpura,0221,31,
39697,Borkheri(Banjari),Borkheri(Banjari),0221,31,
39698,Peepalya Akheraj,Peepalya Akheraj,0221,31,
39699,Laxmi Pura Khurd,Laxmi Pura Khurd,0221,31,
39700,Prempura,Prempura,0221,31,
39701,Dant Ka Pani,Dant Ka Pani,0221,31,
39703,Baori Khera,Baori Khera,0221,31,
39704,Dobara,Dobara,0221,31,
39705,Asalpur,Asalpur,0221,31,
39706,Amarpura,Amarpura,0221,31,
39707,Nareda,Nareda,0221,31,
39708,Saikur,Saikur,0221,31,
39709,Babar,Babar,0221,31,
39710,Kalmodiya,Kalmodiya,0221,31,
39711,Sarthal,Sarthal,0221,31,
39712,Bhawanipura Jageer@Kakoni,Bhawanipura Jageer@Kakoni,0221,31,
39713,Kheri Jageer,Kheri Jageer,0221,31,
39714,Lambawar,Lambawar,0221,31,
39715,Kalatol,Kalatol,0221,31,
39716,Pathari,Pathari,0221,31,
39717,Brahma Kheri,Brahma Kheri,0221,31,
39718,Halesara,Halesara,0221,31,
39719,Hindola,Hindola,0221,31,
39720,Peepal Kheri,Peepal Kheri,0221,31,
39721,Deegod Jageer,Deegod Jageer,0221,31,
39722,Beel Khera,Beel Khera,0221,31,
39723,Harnawada Shahji,Harnawada Shahji,0221,31,
39724,Phooti Barod@Phool Barod,Phooti Barod@Phool Barod,0221,31,
39725,Kachnariya Khurd,Kachnariya Khurd,0221,31,
39726,Bor Kheri,Bor Kheri,0221,31,
39727,Kunma Kheri,Kunma Kheri,0221,31,
39728,Deori Bhan,Deori Bhan,0221,31,
39729,Dhamaniya,Dhamaniya,0221,31,
39730,Khariya,Khariya,0221,31,
39731,Shripura,Shripura,0221,31,
39732,Kachnariya Kalan,Kachnariya Kalan,0221,31,
39733,Bhatgaon,Bhatgaon,0221,31,
39734,Patri,Patri,0221,31,
39735,Deori Moond,Deori Moond,0221,31,
39736,Manpura,Manpura,0221,31,
39737,Jhanjhani,Jhanjhani,0221,31,
39738,Surajpura Khurd,Surajpura Khurd,0221,31,
39739,Kotri,Kotri,0221,31,
39740,Kotra Khanderay,Kotra Khanderay,0221,31,
39741,Masalpura,Masalpura,0221,31,
39742,Chainpura,Chainpura,0221,31,
39743,Amrit Kheri,Amrit Kheri,0221,31,
39744,Umariya,Umariya,0221,31,
39745,Ramgarh,Ramgarh,0221,31,
39746,Rawansya,Rawansya,0221,31,
39747,Madanpura,Madanpura,0221,31,
39748,Prahaladpura,Prahaladpura,0221,31,
39749,Bislai,Bislai,0221,31,
39750,Sejanpur,Sejanpur,0221,31,
39751,Barkhera @ Baman Khoh,Barkhera @ Baman Khoh,0221,31,
39752,Gordhanpura @ Surdibah,Gordhanpura @ Surdibah,0221,31,
39753,Bajajpur,Bajajpur,0221,31,
39754,Jolpa,Jolpa,0222,32,
39755,Khoont Kheri,Khoont Kheri,0222,32,
39756,Mehandri,Mehandri,0222,32,
39757,Bohra,Bohra,0222,32,
39758,Bhairoopura,Bhairoopura,0222,32,
39759,Bilasara,Bilasara,0222,32,
39760,Kotla,Kotla,0222,32,
39761,Motla,Motla,0222,32,
39762,Cheekli,Cheekli,0222,32,
39763,Naya Gaon Bajaran,Naya Gaon Bajaran,0222,32,
39764,Soomar,Soomar,0222,32,
39765,Kanwarpura Mandwalan,Kanwarpura Mandwalan,0222,32,
39766,Dobra,Dobra,0222,32,
39767,Bhagwan Pura,Bhagwan Pura,0222,32,
39768,Suwalya,Suwalya,0222,32,
39769,Khunja,Khunja,0222,32,
39770,Alanpur,Alanpur,0222,32,
39771,Bangadsi,Bangadsi,0222,32,
39772,Sanga Hera,Sanga Hera,0222,32,
39773,Khata Kheri,Khata Kheri,0222,32,
39774,Gul Kheri,Gul Kheri,0222,32,
39775,Koloo Kheri,Koloo Kheri,0222,32,
39776,Odhpur,Odhpur,0222,32,
39777,Dholya Kheri,Dholya Kheri,0222,32,
39778,Sarkhandiya,Sarkhandiya,0222,32,
39779,Akodiya,Akodiya,0222,32,
39780,Sarola Bhankya Kheri,Sarola Bhankya Kheri,0222,32,
39781,Chonsla,Chonsla,0222,32,
39782,Samad Kheri,Samad Kheri,0222,32,
39783,Ummed Pura,Ummed Pura,0222,32,
39784,Bhatwara,Bhatwara,0222,32,
39785,Boreli,Boreli,0222,32,
39786,Danwas,Danwas,0222,32,
39787,Jeera Pur,Jeera Pur,0222,32,
39788,Panwar,Panwar,0222,32,
39789,Khamawada,Khamawada,0222,32,
39790,Mohanpur,Mohanpur,0222,32,
39791,Lalawata,Lalawata,0222,32,
39792,Singola,Singola,0222,32,
39793,Rampura,Rampura,0222,32,
39794,Ranya Kheri,Ranya Kheri,0222,32,
39795,Padmiya,Padmiya,0222,32,
39796,Gurha,Gurha,0222,32,
39797,Bhoju Kheri,Bhoju Kheri,0222,32,
39798,Lodha,Lodha,0222,32,
39799,Roopa Hera,Roopa Hera,0222,32,
39800,Potoo Kheri,Potoo Kheri,0222,32,
39801,Durjan Pura,Durjan Pura,0222,32,
39802,Baisar,Baisar,0222,32,
39803,Naya Gaon Thakooran,Naya Gaon Thakooran,0222,32,
39804,Bahrawada,Bahrawada,0222,32,
39805,Deopura,Deopura,0222,32,
39806,Golya Kheri,Golya Kheri,0222,32,
39807,Chand Kheri,Chand Kheri,0222,32,
39809,Doondi,Doondi,0222,32,
39810,Hatai Khera,Hatai Khera,0222,32,
39811,Gadarwara Doondi,Gadarwara Doondi,0222,32,
39812,Theekariya,Theekariya,0222,32,
39813,Bhat Kheri,Bhat Kheri,0222,32,
39814,Kalarewa,Kalarewa,0222,32,
39815,Kethooni,Kethooni,0222,32,
39816,Khatawada,Khatawada,0222,32,
39817,Jathedi,Jathedi,0222,32,
39818,Bani,Bani,0222,32,
39819,Dahi Khera,Dahi Khera,0222,32,
39820,Mahira,Mahira,0222,32,
39821,Bishan Kheri,Bishan Kheri,0222,32,
39822,Bagod,Bagod,0222,32,
39823,Layphal,Layphal,0222,32,
39824,Chalet,Chalet,0222,32,
39825,Heenchar,Heenchar,0222,32,
39826,Borda,Borda,0222,32,
39827,Chamlasa,Chamlasa,0222,32,
39828,Bans Khera,Bans Khera,0222,32,
39829,Nipaniya,Nipaniya,0222,32,
39830,Pakhrana,Pakhrana,0222,32,
39831,Kakwasa,Kakwasa,0222,32,
39832,Fadaniya,Fadaniya,0222,32,
39833,Bram Kheri,Bram Kheri,0222,32,
39834,Bard Guwaliya,Bard Guwaliya,0222,32,
39835,Harigarh,Harigarh,0222,32,
39836,Ummed Pura,Ummed Pura,0222,32,
39837,Khera,Khera,0222,32,
39838,Badan Kheri,Badan Kheri,0222,32,
39839,Peetampura,Peetampura,0222,32,
39840,Seendhani,Seendhani,0222,32,
39841,Moondla,Moondla,0222,32,
39842,Bhadkari,Bhadkari,0222,32,
39843,Kuntara,Kuntara,0222,32,
39844,Kunjer,Kunjer,0222,32,
39845,Phunga Heri,Phunga Heri,0222,32,
39846,Jithana,Jithana,0222,32,
39847,Jarga,Jarga,0222,32,
39848,Gurjeni,Gurjeni,0222,32,
39849,Doonda,Doonda,0222,32,
39850,Hali Hera,Hali Hera,0222,32,
39851,Maraita,Maraita,0222,32,
39852,Gugalheri,Gugalheri,0222,32,
39853,Gunjari,Gunjari,0222,32,
39854,Achrawan,Achrawan,0222,32,
39855,Kanwarpura Bhattji,Kanwarpura Bhattji,0222,32,
39856,Ladaniya,Ladaniya,0222,32,
39857,Miyara,Miyara,0222,32,
39858,Bagher,Bagher,0222,32,
39859,Bhairoopura,Bhairoopura,0222,32,
39860,Banniya,Banniya,0222,32,
39861,Jamunya Talai,Jamunya Talai,0222,32,
39862,Mori,Mori,0222,32,
39863,Anghora,Anghora,0222,32,
39864,Jawra,Jawra,0222,32,
39865,Chhatar Pura,Chhatar Pura,0222,32,
39866,Antarwara,Antarwara,0222,32,
39867,Bhatwasi,Bhatwasi,0222,32,
39868,Kherli Meeran,Kherli Meeran,0222,32,
39869,Gadarwara Noorji,Gadarwara Noorji,0222,32,
39870,Chandaniya Kheri,Chandaniya Kheri,0222,32,
39871,Guwari,Guwari,0222,32,
39872,Nagoniyan,Nagoniyan,0222,32,
39873,Lukat,Lukat,0222,32,
39874,Bheem Khera,Bheem Khera,0222,32,
39875,Malya Khera,Malya Khera,0222,32,
39876,Matwasa,Matwasa,0222,32,
39877,Barkhera,Barkhera,0222,32,
39878,Barbeli,Barbeli,0222,32,
39879,Golana,Golana,0222,32,
39880,Kanwalda,Kanwalda,0222,32,
39881,Lakha Kheri,Lakha Kheri,0222,32,
39882,Sewani,Sewani,0222,32,
39883,Pacheepala,Pacheepala,0222,32,
39884,Dediya ,Dediya ,0222,32,
39885,Piplaj,Piplaj,0222,32,
39886,Jhagar,Jhagar,0222,32,
39887,Mohammadpur,Mohammadpur,0222,32,
39888,Bosar,Bosar,0222,32,
39889,Jagdishpura,Jagdishpura,0222,32,
39890,Kheri,Kheri,0222,32,
39891,Ghagharawata,Ghagharawata,0222,32,
39892,Sojpur,Sojpur,0222,32,
39893,Seemal Kheri,Seemal Kheri,0222,32,
39894,Khandi,Khandi,0222,32,
39895,Sunariya,Sunariya,0222,32,
39896,Leemi,Leemi,0222,32,
39897,Jal Kheri,Jal Kheri,0222,32,
39898,Alodi,Alodi,0222,32,
39899,Aloda,Aloda,0222,32,
39900,Barna,Barna,0222,32,
39901,Ratanpura,Ratanpura,0222,32,
39902,Borda Mau,Borda Mau,0222,32,
39903,Rajpura,Rajpura,0222,32,
39904,Daulatpura,Daulatpura,0222,32,
39905,Dhanoda Khurd,Dhanoda Khurd,0222,32,
39906,Peepalda,Peepalda,0222,32,
39907,Chandpur Chaplra,Chandpur Chaplra,0222,32,
39908,Kankarda,Kankarda,0222,32,
39909,Chapa Khur,Chapa Khur,0222,32,
39910,Chitawa,Chitawa,0222,32,
39911,Chitai,Chitai,0222,32,
39912,Dhanoda Kalan,Dhanoda Kalan,0222,32,
39913,Bareri,Bareri,0222,32,
39914,Dhagariya,Dhagariya,0222,32,
39915,Malooni,Malooni,0222,32,
39916,Malan Wasa,Malan Wasa,0222,32,
39917,Dadiya,Dadiya,0222,32,
39918,Sarola Kalan,Sarola Kalan,0222,32,
39919,Umariya,Umariya,0222,32,
39920,Kari Kheri,Kari Kheri,0222,32,
39921,Chureliya,Chureliya,0222,32,
39922,Dhatrawada,Dhatrawada,0222,32,
39923,Doongarpur,Doongarpur,0222,32,
39924,Sarola Khurd,Sarola Khurd,0222,32,
39925,Shivnagar Dhani,Shivnagar Dhani,0222,32,
39926,Bhoomri,Bhoomri,0222,32,
39927,Bharatpur,Bharatpur,0222,32,
39928,Hanwat Khera,Hanwat Khera,0222,32,
39929,Bal Khoh,Bal Khoh,0222,32,
39930,Akawad Kalan,Akawad Kalan,0222,32,
39931,Akawad Khurd,Akawad Khurd,0222,32,
39932,Korkya,Korkya,0222,32,
39933,Neem Thoor,Neem Thoor,0222,32,
39934,Mahuwa Khera,Mahuwa Khera,0222,32,
39935,Hatoli,Hatoli,0222,32,
39936,Hatola,Hatola,0222,32,
39937,Chandaliya,Chandaliya,0222,32,
39938,Irli,Irli,0222,32,
39939,Khair Khera,Khair Khera,0222,32,
39940,Sukh Baredi,Sukh Baredi,0222,32,
39941,Bislai,Bislai,0222,32,
39942,Deori,Deori,0222,32,
39943,Karanwas,Karanwas,0222,32,
39944,Sarthala,Sarthala,0222,32,
39945,Bor Kheri,Bor Kheri,0222,32,
39946,Bheel Khera,Bheel Khera,0222,32,
39947,Samrol,Samrol,0222,32,
39948,Kagni Khera,Kagni Khera,0222,32,
39949,Sewanya,Sewanya,0222,32,
39950,Bokhari,Bokhari,0222,32,
39951,Bareda,Bareda,0222,32,
39952,Baldeo Pura,Baldeo Pura,0222,32,
39953,Ambala,Ambala,0222,32,
39954,Taraj,Taraj,0222,32,
39955,Chhapihera,Chhapihera,0222,32,
39956,Ranwas,Ranwas,0222,32,
39957,Daulatpura,Daulatpura,0222,32,
39958,Bheemgarh,Bheemgarh,0222,32,
39959,Daulara,Daulara,0222,32,
39960,Manpura,Manpura,0222,32,
39961,Kishanpura,Kishanpura,0223,32,
39962,Golbao,Golbao,0223,32,
39963,Mashal Pura,Mashal Pura,0223,32,
39964,Haripura Khurd,Haripura Khurd,0223,32,
39965,Kanpura,Kanpura,0223,32,
39966,Rajpura Khurd,Rajpura Khurd,0223,32,
39967,Gagron,Gagron,0223,32,
39968,Kothla Ghati,Kothla Ghati,0223,32,
39969,Nolav,Nolav,0223,32,
39970,Gaonri,Gaonri,0223,32,
39971,Prempura @ Laxmipura,Prempura @ Laxmipura,0223,32,
39972,Mortuka,Mortuka,0223,32,
39973,Narayanpura,Narayanpura,0223,32,
39974,Khokhandi,Khokhandi,0223,32,
39975,Luhariya Dhani,Luhariya Dhani,0223,32,
39976,Khokhanda,Khokhanda,0223,32,
39977,Dhanwas,Dhanwas,0223,32,
39978,Kotra,Kotra,0223,32,
39979,Biloniya,Biloniya,0223,32,
39980,Sahipur,Sahipur,0223,32,
39981,Salotya,Salotya,0223,32,
39982,Nahar Singhi,Nahar Singhi,0223,32,
39983,Joona Palan,Joona Palan,0223,32,
39985,Jhirniya,Jhirniya,0223,32,
39986,Kishanpura Antri,Kishanpura Antri,0223,32,
39987,Brindawan,Brindawan,0223,32,
39988,Balgarh,Balgarh,0223,32,
39989,Gopalpura,Gopalpura,0223,32,
39990,Gokulpura,Gokulpura,0223,32,
39991,Durgpura,Durgpura,0223,32,
39992,Nala,Nala,0223,32,
39993,Baori Khera,Baori Khera,0223,32,
39994,Fozal Pura,Fozal Pura,0223,32,
39995,Panchapura,Panchapura,0223,32,
39996,Manpura,Manpura,0223,32,
39998,Guwari Khurd,Guwari Khurd,0223,32,
39999,Guwari Kalan,Guwari Kalan,0223,32,
40000,Changeri,Changeri,0223,32,
40001,Baori Khera,Baori Khera,0223,32,
40002,Boodh Mandawar,Boodh Mandawar,0223,32,
40003,Kotghati,Kotghati,0223,32,
40004,Mandawar,Mandawar,0223,32,
40005,Bansghat,Bansghat,0223,32,
40006,Gordhanpura,Gordhanpura,0223,32,
40007,Bhanwariya,Bhanwariya,0223,32,
40008,Khairasi,Khairasi,0223,32,
40009,Khar Khera,Khar Khera,0223,32,
40010,Balya Kheri,Balya Kheri,0223,32,
40011,Kolana,Kolana,0223,32,
40012,Semli Patpariya,Semli Patpariya,0223,32,
40013,Munderi,Munderi,0223,32,
40017,Ralayta,Ralayta,0223,32,
40018,Raipur,Raipur,0223,32,
40019,Ralayti,Ralayti,0223,32,
40020,Kalmandi Khurd,Kalmandi Khurd,0223,32,
40021,Singhaniya,Singhaniya,0223,32,
40022,Luhariya Deh,Luhariya Deh,0223,32,
40023,Urmal,Urmal,0223,32,
40024,Bhilwara,Bhilwara,0223,32,
40025,Samrai,Samrai,0223,32,
40026,Moti Pura,Moti Pura,0223,32,
40027,Undal,Undal,0223,32,
40028,Khanpuriya,Khanpuriya,0223,32,
40029,Gordhan Niwas,Gordhan Niwas,0223,32,
40030,Neemoda,Neemoda,0223,32,
40031,Devri,Devri,0223,32,
40032,Binolai,Binolai,0223,32,
40033,Gadiya,Gadiya,0223,32,
40034,Parolya,Parolya,0223,32,
40035,Biriya Kheri Khurd,Biriya Kheri Khurd,0223,32,
40036,Sankali Khera,Sankali Khera,0223,32,
40037,Nadiya Kheri,Nadiya Kheri,0223,32,
40038,Jheejhni,Jheejhni,0223,32,
40039,Kanwara,Kanwara,0223,32,
40040,Sitaphal,Sitaphal,0223,32,
40041,Sohan Kheri,Sohan Kheri,0223,32,
40042,Kishanpura,Kishanpura,0223,32,
40043,Narayan Pura,Narayan Pura,0223,32,
40044,Karm Kheri,Karm Kheri,0223,32,
40045,Salriya,Salriya,0223,32,
40046,Moondaliya Kheri,Moondaliya Kheri,0223,32,
40047,Biriya Kheri Kalan,Biriya Kheri Kalan,0223,32,
40048,Chandloi,Chandloi,0223,32,
40049,Chandiya Kheri,Chandiya Kheri,0223,32,
40050,Moondla Khera,Moondla Khera,0223,32,
40052,Madhopur,Madhopur,0223,32,
40053,Bagdar,Bagdar,0223,32,
40054,Bakshpura,Bakshpura,0223,32,
40055,Malipura,Malipura,0223,32,
40056,Govindpura,Govindpura,0223,32,
40057,Kherasi,Kherasi,0223,32,
40058,Dhanodi,Dhanodi,0223,32,
40059,Dhanoda,Dhanoda,0223,32,
40060,Girdharpura,Girdharpura,0223,32,
40061,Ramri,Ramri,0223,32,
40062,Chariya Kheri,Chariya Kheri,0223,32,
40063,Pura,Pura,0223,32,
40064,Peeplya Sarhad,Peeplya Sarhad,0223,32,
40065,Dadwara,Dadwara,0223,32,
40066,Gwal Doongri,Gwal Doongri,0223,32,
40067,Ghatlai,Ghatlai,0223,32,
40068,Fatehpura,Fatehpura,0223,32,
40069,Pirathvi Pura,Pirathvi Pura,0223,32,
40070,Choona Bhati,Choona Bhati,0223,32,
40071,Kuwabhao @ Bhopatpura,Kuwabhao @ Bhopatpura,0223,32,
40072,Dayabhao,Dayabhao,0223,32,
40073,Areda,Areda,0223,32,
40074,Sagodiya,Sagodiya,0223,32,
40075,Khajoori Khurd,Khajoori Khurd,0223,32,
40076,Bacholi,Bacholi,0223,32,
40077,Thoongani,Thoongani,0223,32,
40078,Panwasa,Panwasa,0223,32,
40079,Mokhampura,Mokhampura,0223,32,
40080,Haripura,Haripura,0223,32,
40081,Akodiya,Akodiya,0223,32,
40082,Telya Kheri,Telya Kheri,0223,32,
40083,Barbeli,Barbeli,0223,32,
40084,Barbela,Barbela,0223,32,
40085,Sekhla,Sekhla,0223,32,
40086,Moriya Kheri,Moriya Kheri,0223,32,
40087,Rooparel,Rooparel,0223,32,
40088,Bhanwarsa,Bhanwarsa,0223,32,
40089,Bhanwrasi,Bhanwrasi,0223,32,
40090,Kishanpura Bhanwrasi,Kishanpura Bhanwrasi,0223,32,
40092,Mangal,Mangal,0223,32,
40093,Saranga Khera,Saranga Khera,0223,32,
40094,Shyopur,Shyopur,0223,32,
40095,Semli,Semli,0223,32,
40096,Kalakot,Kalakot,0223,32,
40097,Rundlao,Rundlao,0223,32,
40098,Teetarwasa,Teetarwasa,0223,32,
40099,Rampuriya,Rampuriya,0223,32,
40100,Baori Khera Kalan,Baori Khera Kalan,0223,32,
40101,Rati Talai,Rati Talai,0223,32,
40102,Dhabli Khurd,Dhabli Khurd,0223,32,
40103,Nal Khari,Nal Khari,0223,32,
40104,Gadari,Gadari,0223,32,
40105,Prithya Kheri,Prithya Kheri,0223,32,
40106,Shyampura,Shyampura,0223,32,
40107,Sarawan,Sarawan,0223,32,
40108,Teetri,Teetri,0223,32,
40109,Manda ,Manda ,0223,32,
40110,Nayapura,Nayapura,0223,32,
40111,Jhoomki,Jhoomki,0223,32,
40112,Jagannathpuri,Jagannathpuri,0223,32,
40113,Bali,Bali,0223,32,
40114,Donda,Donda,0223,32,
40115,Dhabli Kalan,Dhabli Kalan,0223,32,
40116,Tol Khera,Tol Khera,0223,32,
40117,Beenda,Beenda,0223,32,
40118,Borda,Borda,0223,32,
40119,Nahardi,Nahardi,0223,32,
40120,Deetya Kheri,Deetya Kheri,0223,32,
40121,Piplod,Piplod,0223,32,
40122,Jetpura,Jetpura,0223,32,
40123,Akwasa,Akwasa,0223,32,
40124,Motya Doongri,Motya Doongri,0223,32,
40125,Kundbari,Kundbari,0223,32,
40126,Gadiya Kund ,Gadiya Kund ,0223,32,
40127,Beelwa,Beelwa,0223,32,
40128,Kalyan Pura,Kalyan Pura,0223,32,
40129,Jheenta Pura,Jheenta Pura,0223,32,
40130,Semli Noabad,Semli Noabad,0223,32,
40131,Mori,Mori,0223,32,
40132,Joona Khera,Joona Khera,0223,32,
40133,Iktasa,Iktasa,0223,32,
40134,Isarpura,Isarpura,0223,32,
40135,Dhabariya,Dhabariya,0223,32,
40136,Dheengalya Kheri,Dheengalya Kheri,0223,32,
40137,Asnawar,Asnawar,0223,32,
40138,Arnya,Arnya,0223,32,
40139,Gaonri,Gaonri,0223,32,
40140,Mehsar,Mehsar,0223,32,
40141,Jatamari,Jatamari,0223,32,
40142,Dhanoda,Dhanoda,0223,32,
40143,Barodiya,Barodiya,0223,32,
40144,Kher Khera,Kher Khera,0223,32,
40145,Ananda,Ananda,0223,32,
40146,Talwariya,Talwariya,0223,32,
40147,Naya Gaon @ Bhanpura,Naya Gaon @ Bhanpura,0223,32,
40148,Kherla,Kherla,0223,32,
40149,Manpura,Manpura,0223,32,
40150,Lawasal,Lawasal,0223,32,
40151,Kenchani,Kenchani,0223,32,
40152,Mehandi,Mehandi,0223,32,
40153,Gargach,Gargach,0223,32,
40154,Kans Kherli,Kans Kherli,0223,32,
40155,Ganesh Pura,Ganesh Pura,0223,32,
40156,Gaupura,Gaupura,0223,32,
40157,Salki Doongri,Salki Doongri,0223,32,
40158,Gurha,Gurha,0223,32,
40159,Raredi,Raredi,0223,32,
40160,Badiya Gorhanpura,Badiya Gorhanpura,0223,32,
40161,Tandi Sohan Pura,Tandi Sohan Pura,0223,32,
40162,Nala,Nala,0223,32,
40163,Rangpatan,Rangpatan,0223,32,
40164,Dhabli,Dhabli,0223,32,
40165,Peeplya Goojaran,Peeplya Goojaran,0223,32,
40166,Gadiya Mer,Gadiya Mer,0223,32,
40167,Rooppura Baldiya,Rooppura Baldiya,0223,32,
40168,Mankund,Mankund,0223,32,
40169,Chuthya Kheri,Chuthya Kheri,0223,32,
40170,Kanwarpura,Kanwarpura,0223,32,
40171,Khajoori Kalan,Khajoori Kalan,0223,32,
40172,Mohammad Pura,Mohammad Pura,0223,32,
40173,Doongar Gaon,Doongar Gaon,0223,32,
40174,Bheemli,Bheemli,0223,32,
40175,Tokri Baldeopura,Tokri Baldeopura,0223,32,
40176,Semli Gokul,Semli Gokul,0223,32,
40177,Mala Tota,Mala Tota,0223,32,
40178,Chokari,Chokari,0223,32,
40179,Semli,Semli,0223,32,
40180,Dhanoda,Dhanoda,0223,32,
40181,Nayagaon Bheelan,Nayagaon Bheelan,0223,32,
40182,Ratanpura,Ratanpura,0223,32,
40183,Devri,Devri,0223,32,
40184,Pathriya,Pathriya,0223,32,
40185,Pathri,Pathri,0223,32,
40186,Brijpura,Brijpura,0223,32,
40187,Kishanpura @ Bara,Kishanpura @ Bara,0223,32,
40188,Haripura,Haripura,0223,32,
40189,Jhoomki,Jhoomki,0223,32,
40190,Bagwara,Bagwara,0223,32,
40191,Barkheri,Barkheri,0223,32,
40192,Manpura,Manpura,0223,32,
40193,Semli Kalan,Semli Kalan,0223,32,
40194,Padalya Kulmi,Padalya Kulmi,0223,32,
40195,Wajind Pura,Wajind Pura,0223,32,
40196,Deoli,Deoli,0223,32,
40197,Govindpura,Govindpura,0223,32,
40198,Reejoda,Reejoda,0223,32,
40199,Bor Kheri,Bor Kheri,0223,32,
40200,Peepalya Talab,Peepalya Talab,0223,32,
40201,Reechhwa,Reechhwa,0223,32,
40202,Deewri,Deewri,0223,32,
40203,Rajpura,Rajpura,0223,32,
40204,Prahladpura,Prahladpura,0223,32,
40205,Nasirabad,Nasirabad,0223,32,
40206,Haripura,Haripura,0223,32,
40207,Napanya Goojaran,Napanya Goojaran,0223,32,
40208,Gara Gaon,Gara Gaon,0223,32,
40209,Koli,Koli,0223,32,
40210,Kishanpura,Kishanpura,0223,32,
40211,Bhavpura,Bhavpura,0223,32,
40212,Deenya Kheri,Deenya Kheri,0223,32,
40213,Rajpura,Rajpura,0223,32,
40214,Pandki,Pandki,0223,32,
40215,Dudhaliya,Dudhaliya,0223,32,
40216,Ramniwas,Ramniwas,0223,32,
40217,Gadari,Gadari,0223,32,
40218,Parthipura,Parthipura,0223,32,
40219,Melki,Melki,0223,32,
40220,Beer Khanga,Beer Khanga,0223,32,
40221,Rughnathpura,Rughnathpura,0223,32,
40222,Tekli,Tekli,0223,32,
40223,Amarpura Kalan,Amarpura Kalan,0223,32,
40224,Jheekariya,Jheekariya,0223,32,
40225,Semal Khera,Semal Khera,0223,32,
40226,Sewanya Kalan,Sewanya Kalan,0223,32,
40227,Tekla,Tekla,0223,32,
40228,Haripura @ Jhantaliya,Haripura @ Jhantaliya,0223,32,
40229,Mordiveeran,Mordiveeran,0223,32,
40230,Amarpura Khurd,Amarpura Khurd,0223,32,
40231,Gordhanpura,Gordhanpura,0223,32,
40232,Gurad Khera,Gurad Khera,0223,32,
40233,Shivpura,Shivpura,0223,32,
40234,Bans Kheri,Bans Kheri,0223,32,
40235,Padalya Goojaran,Padalya Goojaran,0223,32,
40236,Ratlai,Ratlai,0223,32,
40237,Gopal Pura,Gopal Pura,0223,32,
40238,Reejon,Reejon,0223,32,
40239,Deo Doongri,Deo Doongri,0223,32,
40240,Lalya Kheri,Lalya Kheri,0223,32,
40241,Soori,Soori,0223,32,
40242,Lakshmi Pura,Lakshmi Pura,0223,32,
40243,Kamalpura,Kamalpura,0223,32,
40244,Bar Bar,Bar Bar,0223,32,
40245,Titoriya,Titoriya,0223,32,
40246,Salawad,Salawad,0223,32,
40247,Kotra Kunja,Kotra Kunja,0223,32,
40248,Khatkar,Khatkar,0223,32,
40249,Uakhli,Uakhli,0223,32,
40250,Ganeshpura,Ganeshpura,0223,32,
40251,Bhojia Kheri,Bhojia Kheri,0223,32,
40252,Jheenta Pura,Jheenta Pura,0223,32,
40253,Motipura,Motipura,0223,32,
40254,Ratya Doongri,Ratya Doongri,0223,32,
40255,Bramhpura,Bramhpura,0223,32,
40256,Koli,Koli,0223,32,
40257,Sanwalpura,Sanwalpura,0223,32,
40258,Kheriya,Kheriya,0223,32,
40259,Motipura,Motipura,0223,32,
40260,Dharli,Dharli,0223,32,
40261,Kalya Kheri,Kalya Kheri,0223,32,
40262,Gopal Pura @ Guradiya,Gopal Pura @ Guradiya,0223,32,
40263,Neem Khera,Neem Khera,0223,32,
40264,Lalpura,Lalpura,0223,32,
40265,Madanpura,Madanpura,0223,32,
40266,Haripura,Haripura,0223,32,
40267,Shyopura @ Kherli,Shyopura @ Kherli,0223,32,
