SVID,Name_E,Name_G,TCode,DCode,VCode,MDDS_Code
10002880,kheda,kheda,0049,9,0,
10002881,mavadi gav,mavadigav,0049,9,0,
10002882,sangela,sangela,0049,9,0,
10002883,tewari gav,tewari gav,0049,9,0,
10002884,malla sangela,malla sangela,0049,9,0,
10002885,lamdhar,lamdhar,0049,9,0,
10002886,payadali,payadali,0049,9,0,
10002887,shaila,shaila,0049,9,0,
10002888,dharkot,dharkot,0049,9,0,
10002889,panigav,panigav,0049,9,0,
10002890,bichakhan,bichakhan,0049,9,0,
10002891,payadali,payadali,0049,9,0,
10002892,indwalgaon,indwalgaon,0020,4,10002830,
10002893,tipral gaon,tipral gaon,0020,4,10002830,
10002894,chamtari,chamtari,0020,4,10002830,
10002895,mundan gaon,mudan gaon,0020,4,10002830,
10002896,jhaldiyal gaon,jhaldiyal gaon,0020,4,10002830,
10002897,kumargaon,kumargaon,0020,4,10002830,
10002898,jardhargaon,jardhargaon,0020,4,10002892,
10002899,gulorgara,gulorgara,0020,4,10002898,
10002900,mandai,mandai,0020,4,10002898,
10002901,khildgoi,khildogi,0020,4,10002898,
10002902,tegna,tegna,0020,4,10002898,
10002903,devbadi,devbadi,0020,4,10002898,
10002904,digli,digli,0020,4,10002898,
10002905,guniyatgaon,guniyatgaon,0020,4,10002898,
10002906,than palla,than palla,0020,4,10002898,
10002907,than walla,than walla,0020,4,10002898,
10002908,dangwalgaon,dangwalgaon,0020,4,10002898,
10002909,ghatbaat,ghatbaat,0020,4,10002898,
10002910,sirk,sirk,0020,4,10002898,
10002911,pasolgaon,pasolgaon,0020,4,10002898,
10002912,devdhar,devdhar,0020,4,10002898,
10002913,mathidanda,mathidanda,0020,4,10002898,
10002914,launji,launji,0020,4,10002898,
10002915,morsani,morsani,0020,4,10002898,
10002916,shani,shani,0020,4,10002898,
10002917,palli sari,palli sari,0020,4,10002898,
10002918,shantipur,shantipur,0020,4,10002898,
10002919,bureta,bureta,0020,4,10002898,
10002920,gwali,gwali,0049,9,0,
10002921,Seroli,Seroli,0049,9,0,
10002922,kudiyalgaon,kudiyalgaon,0020,4,4181,44012
10002923,Bilaow,Bilaow,0051,9,0,
10002924,kudiyalgaon,kudiyalgaon,0020,4,4181,44012
10002925,mohabatkhil,mohabatkhil,0020,4,4181,44012
10002926,dangsari,dangsari,0020,4,4181,44012
10002927,seyul,seyul,0020,4,10002922,
10002928,gwar,gwar,0020,4,10002922,
10002929,khoti talli,khoti talli,0020,4,10002922,
10002930,nudyal gaon,nudyal gaon,0020,4,10002922,
10002931,akhodiyha,akhodiya,0020,4,10002922,
10002932,swadi,swadi,0020,4,10002927,
10002933,thaplidhar,thaplidhar,0020,4,3935,43950
10002934,gheramathi,gheramathi,0020,4,3935,43950
10002935,lisbiroja,lisbiroja,0020,4,3935,43950
10003099,Chapra,Chapra,0020,4,3878,43720
10003100,Town Area,Town Area,0063,11,14611,54715
10003101,Soon Goun,Soon Goun,0063,11,14611,54715
10003102,Khurpa Taal,Khurpa Taal,0063,11,14635,54736
10003103,Gair Khet,Gair Khet,0063,11,14635,54736
10003104,Town Area Bhimtal,Town Area Bhimtal,0063,11,14740,54834
10003105,Kuan Taal,Kuan Taal,0063,11,14740,54834
10003106,Malli Tall,Malli Tall,0063,11,14740,54834
10003107,Nagar Panchyat,Nagar Panchyat,0063,11,14740,54834
10003108,Pavkhal,Pavkhal,0020,4,3895,43736
10003109,doban,doban,0020,4,3908,43749
10003110,uniyalgaon,uniyalgaon,0020,4,3903,43744
10003111,sangura,english,0051,9,12466,
10003112,Bonigad,Bonigad,0049,9,0,
10003113,Byad,Byad,0049,9,0,
10003114,Areroo,Aleroo,0020,4,4002,43842
10003115,Adigram Kainodiya,Adigram Kainodiya,0049,9,0,
10003116,pateya,pateya,0049,9,10002880,
10003117,pateya,pateya,0049,9,0,
10003118,tegodhar,tegodhar,0049,9,0,
10003119,kot,kot,0016,4,2901,43001
10003120,timil,timil,0048,9,0,
10003121,timil khet,timil khet,0048,9,0,
10003122,Tharidhar,Tharidhar,0048,9,0,
10003123,Kandi,Kandi,0020,4,3936,43777
10003124,Shivpuri,Shivpuri,0016,4,2888,42988
10003125,Devtola,Devtola,0043,7,0,
10003126,Mukholiya gaon,Mukholiya gaon,0043,7,10262,50356
10003127,Vadev,Vadev,0043,7,0,
10003128,Dhaulkhet,Dhaulkhet,0033,6,0,
10003129,Chai,Chai,0033,6,0,
10002736,khalun ka khala,khalun ka khala,0020,4,10002735,
10002737,ioludh,ioludh,0020,4,10002736,
10002738,mandipani,mandipani,0020,4,10002728,
10002739,DHAMERA,DHAMERA,0048,9,0,
10002740,gaja town,gaja town,0020,4,10002728,
10002741,timalwari,timalwari,0020,4,10002732,
10002742,virogi,virogi,0020,4,4029,
10002743,geugi,geugi,0020,4,10002742,
10002744,muskutta,muskutta,0051,9,0,
10002745,obri,obri,0020,4,10002742,
10002746,ghar,ghar,0020,4,4091,43926
10002747,gunogi talli,gunogi talli,0020,4,4094,43910
10002748,dhaulyani,dhaulyani,0020,4,4154,43985
10002749,gunogitalli,gunogitalli,0020,4,4094,43910
10002750,banali,banali,0020,4,4081,43916
10002751,sadka,sadka,0051,9,0,
10002752,chamudhar,chamudhar,0051,9,0,
10002753,chamudhar,chamudhar,0051,9,0,
10002754,srkhola,srkhola,0051,9,0,
10002755,navali,navali,0051,9,0,
10002756,kadigaad,kadigaad,0020,4,10002750,
10002757,kanchanpur,kanchanpur,0032,6,0,
10002758,ringaliya,ringaliya,0020,4,10002750,
10002759,chhipdiya,chhipdiya,0051,9,0,
10002760,sungradiyo,sungradiyo,0020,4,10002750,
10002761,Bhitkoti,Bhitkoti,0032,6,0,
10002762,BharatPur,BharatPur,0032,6,0,
10002763,galdvasa,galdvasa,0020,4,10002750,
10002764,silla saur,silla saur,0020,4,10002750,
10002765,bhona bagi,bhona bagi,0020,4,4212,44039
10002766,saundkoti malli,saundkoti malli,0020,4,4209,44036
10002767,tegna,tegna,0020,4,4240,44062
10002768,jaled,jaled,0020,4,4246,44068
10002769,miwan gaon,miwan gaon,0020,4,4246,44068
10002770,khala okhli,khala okhli,0020,4,4242,44064
10002771,khala okhli,khala okhli,0020,4,4242,44064
10002772,khala okhli,khala okhli,0020,4,4242,44064
10002936,batalidhar,batalidhar,0020,4,3935,43950
10002937,jakh,jakh,0020,4,4115,43776
10002938,dharmati,dharmati,0020,4,4115,43776
10002939,footwari,footwari,0020,4,4115,43776
10002940,jijli,jijli,0020,4,4115,43776
10002941,chaukhat,chaukhat,0020,4,4115,43776
10002942,jakhchaura,jakhchaura,0020,4,4097,43932
10002943,silangi,silangi,0020,4,4097,43932
10002944,sunargaon,sunargaon,0020,4,16842,43903
10002945,kund,kund,0020,4,16842,43903
10002946,kund,kund,0020,4,16842,43903
10002947,ghangoli,ghangoli,0049,9,0,
10002948,khureth,khureth,0020,4,10002945,
10002949,chinyan,chinyan,0020,4,10002945,
10002950,kulna,kulna,0020,4,4064,43900
10002951,daul,daul,0020,4,4070,43905
10002952,daul,daul,0020,4,4070,43905
10002953,bhaili,bhaili,0020,4,4228,44054
10002954,moltha,moltha,0020,4,4228,44054
10002955,chopdiya,chopdiya,0020,4,4228,44054
10002956,chopdiya,chopdiya,0020,4,4228,44054
10002957,chandeli,chandeli,0020,4,4228,44054
10002958,semalta,semalta,0020,4,4228,44054
10002959,teila,teila,0020,4,4060,43895
10002960,khandwalgaon,khandwalgaon,0020,4,4060,43895
10002961,bageeth,bageeth,0020,4,4060,43895
10002962,khandwalgaon,khandwalgaon,0020,4,10002960,
10002963,bagit,bagit,0020,4,10002960,
10002964,vimangaon,vimangaon,0020,4,10002960,
10002965,barsulgaon,barsulgaon,0020,4,10002960,
10002966,kulpi,kulpi,0020,4,10002756,
10002967,kurangoli,kurangoli,0020,4,10002966,
10002968,dhaniyad,dhaniyad,0020,4,10002966,
10002969,akhodisera,akhodisera,0020,4,10002966,
10002970,kathoor,kathoor,0020,4,10002966,
10002971,kathoor,kathoor,0020,4,10002970,
10002972,chamogi,chamogi,0020,4,10002970,
10002973,ghandiyaldhar,ghandiyaldhar,0020,4,10002970,
10002974,danidyotok,danidyotok,0020,4,10002970,
10002975,naicholi,naicholi,0020,4,10002971,
10002976,naicholi,naicholi,0020,4,10002971,
10002977,naicholi,naicholi,0020,4,10002975,
10002978,naicholi,naicholi,0020,4,10002975,
10002979,naulta,naulta,0020,4,10002975,
10002980,kandakhet,kandakhet,0020,4,10002975,
10002981,bhason,bhason,0020,4,10002975,
10002982,fifalti,fifalti,0020,4,10002975,
10002983,payalgaon,payalgaon,0020,4,4009,43848
10002984,siroli,siroli,0020,4,10002795,
10002985,siroli,siroli,0020,4,10002795,
10002986,badarya,badarya,0020,4,10002795,
10002987,gairogi sera,gairogi sera,0020,4,10002795,
10002988,gairogi sera,gairogi sera,0020,4,10002795,
10002989,dobhalgaon,dobhalgaon,0020,4,10002795,
10002990,dobhalgaon,dobhalgaon,0020,4,10002795,
10002991,margaon,margaon,0020,4,10002795,
10002992,kundchak,kundchak,0020,4,10002795,
10002993,nonchak,nonchak,0020,4,10002795,
10002994,jhunela,jhunela,0049,9,0,
10002995,Dhamkeswar,Dhamkeswar,0029,6,0,
10002996,Dangarkhola,Dangarkhola,0048,9,0,
10002997,bachodi,bachodi,0051,9,0,
10002998,kaman,kaman,0051,9,0,
10002603,jalikhet,jalikhet,0053,9,0,
10002604,bagad,bagad,0053,9,0,
10002605,salpani,salpani,0053,9,0,
10002606,naini,naini,0053,9,0,
10002607,maglata,maglata,0053,9,0,
10002608,talli pabhya,talli pabhya,0053,9,0,
10002773,Birkhet,Birkhet,0032,6,0,
10002774,kanchu,kanchau,0020,4,4242,44064
10002775,Simal khetu,Simal khetu,0032,6,0,
10002776,Sal Gaon,Sal Gaon,0032,6,0,
10002777,Bhandari Khet,Bhandari Khet,0032,6,0,
10002778,bagi bamund,bagi bamund,0020,4,4202,44029
10002779,saundari,saundari,0020,4,10002778,
10002780,sadmu,sadmu,0020,4,10002778,
10002781,bhatusen,bhatusen,0020,4,10002778,
10002782,rukha danda,rukha danda,0020,4,4162,43993
10002783,baadiyo,baadiyo,0020,4,4202,44029
10002784,bhusno,bhusno,0020,4,4162,43993
10002785,nagni,nagni,0020,4,4162,43993
10002786,palash,palash,0020,4,4162,43993
10002787,kholi,kholi,0020,4,4189,44016
10002788,patudi,patudi,0020,4,10002786,
10002789,chaukliyachak,chaukliyachak,0020,4,4188,43891
10002790,dhungidhar,dhungidhar,0020,4,4122,43957
10002791,mathkhandi,mathkhandi,0020,4,4140,43973
10002792,chakidhar,chakidhar,0020,4,4140,43973
10002793,waadi,waadi,0020,4,4140,43973
10002794,malla pangar,malla pangar,0020,4,4126,43961
10002795,passiyal gaon,passiyal gaon,0020,4,4126,43961
10002796,srikot,srikot,0020,4,4126,43961
10002797,chawal khet,chawal khet,0020,4,4126,43961
10002798,gajni,gajni,0020,4,4126,43961
10002799,panyula,panyula,0020,4,4146,43978
10002800,panyula,panhula,0020,4,4146,43978
10002801,passi,passi,0020,4,10002800,
10002802,kanda,kanda,0020,4,10002799,
10002803,bishand gaon,bishand gaon,0020,4,4131,43966
10002804,thadi baat,thadi baat,0020,4,4131,43966
10002805,pipli,pipli,0020,4,4131,43966
10002806,pipli,pipli,0020,4,4131,43966
10002807,koti,koti,0020,4,4130,43965
10002808,nawa ghar,nawa ghar,0020,4,4130,43965
10002809,sagwan gaon,sagwan gaon,0020,4,4147,43979
10002810,patta,patta,0020,4,10002809,
10002811,churend dhar,churend dhar,0020,4,4072,43907
10002812,dhungli,dhungli,0020,4,4072,43907
10002813,chunni pani,chunni pani,0020,4,4072,43907
10002814,khadikhal,khadikhal,0020,4,4066,43902
10002815,kemar gaon,kemar gaon,0020,4,10002814,
10002816,naged dabiya,naged dabiya,0020,4,10002814,
10002817,sald yanu,sald yanu,0020,4,10002816,
10002818,saur,saur,0020,4,10002816,
10002819,andhyargarhi,andhyargarhi,0020,4,10002818,
10002820,jaripani,jaripani,0020,4,10002818,
10002821,raunslikhal,raunslikhal,0020,4,10002818,
10002822,kanatal,kanatal,0020,4,10002818,
10002823,sungoan,sungoan,0020,4,10002818,
10002824,thang dhar,thang dhar,0020,4,10002818,
10002825,silkoti,silkoti,0020,4,10002818,
10002826,manjyar gaon,manjyar gaon,0020,4,10002825,
10002827,kanthar gaon,kanthat gaon,0020,4,4103,43938
10002828,daul,daul,0020,4,4199,44026
10002829,satiyariyon,satiyarion,0020,4,4199,44026
10002830,jagdhar,jagdhar,0020,4,4199,44026
10002831,sabli,sabli,0020,4,4199,44026
10002832,suridhar,suridhar,0020,4,10002831,
10002833,sabli danda,sabli danda,0020,4,10002831,
10002834,than,than,0020,4,10002831,
10002835,hanswan gaon,hanswan gaon,0020,4,10002834,
10002836,chamni,chamni,0020,4,4217,44044
10002837,dargi,dargi,0020,4,10002836,
10002838,koldhar,koldhar,0020,4,4216,44043
10002839,garh,garh,0020,4,4216,44043
10002840,kemwal gaon,kemwalgaon,0020,4,4213,44040
10002841,semalta,semalta,0020,4,4218,44045
10002842,veed,veed,0020,4,4218,44045
10002843,pali,pali,0020,4,4224,44050
10002844,fegul,fegul,0020,4,4224,44050
10002845,tul,tul,0020,4,10002844,
10002846,tul,tul,0020,4,10002844,
10002847,Brahmawala Khala,Brahmawala Khala,0027,5,5110,45215
10002848,matela manihar,matela manihar,0051,9,0,
10002849,bajawar,bajawar,0020,4,4237,44059
10002850,badakhet,badakhet,0020,4,10002849,
10002851,dali gaon,dali gaon,0020,4,4030,43869
10002852,khetu,khetu,0020,4,4030,43869
10002853,gairo,gairo,0020,4,4239,44061
10002854,guldi,guldi,0020,4,4160,43991
10002855,dikhol gaon,dikhol gaon,0020,4,4160,43991
10002856,roliyal gaon,roliyal gaon,0020,4,4071,43906
10002857,jhamjhod,jhamjhod,0020,4,4071,43906
10002858,tangla,tangla,0020,4,4095,43930
10002859,khilabadi,khilabadi,0020,4,4095,43930
10002860,nandgaon,nandgaon,0020,4,4105,43940
10002861,nandgaon,nandgaon,0020,4,4105,43940
10002862,nailbagi,nailbagi,0020,4,4094,43910
10002863,kotigad,kotigad,0020,4,4102,43937
10002864,baman-gwali,baman-gwali,0049,9,0,
10002865,chitaeli,chitaeli,0049,9,0,
10002866,dandasali,dandasali,0020,4,4171,44002
10002609,kujratda,kujratda,0053,9,0,
10002610,Marza Mardan,Marza Mardan,0073,12,15850,56055
10002611,Jirkot,Jirkot,0053,9,0,
10002612,Bhanalgaon,Bhanalgaon,0053,9,0,
10002613,Nayal,Nayal,0053,9,0,
10002614,Bawanpur,Bawanpur,0073,12,15850,56055
10002615,Bawanpuri,Bawanpuri,0073,12,15850,56055
10002616,supaila,supaila,0053,9,0,
10002617,kotpuda,kotpuda,0053,9,0,
10002618,chaturbhoj,chaturbhoj,0053,9,0,
10002619,Dhanyan,Dhanyan,0053,9,0,
10002620,Thapala,fuladi,0051,9,0,
10002621,Thapala,Thapala,0051,9,0,
10002622,Pandeykota,Pandeykota,0051,9,0,
10002623,Jainti,Jainti,0051,9,0,
10002624,Bithar,Bithar,0051,9,0,
10002625,Deviyo Khal,Deviyo Khal,0033,6,0,
10002626,Androli,Androli,0033,6,0,
10002627,Kumrana,Kumrana,0033,6,0,
10002628,Mail Dhar,Mail Dhar,0033,6,0,
10002629,Khal,Khal,0033,6,0,
10002630,Dind,Dind,0033,6,0,
10002631,Gale Gaon,Gale Gaon,0033,6,0,
10002632,Pai Ghari,Pai Ghari,0033,6,0,
10002633,tarikhet,tarikhet,0053,9,0,
10002634,tarikhet,tarikhet,0053,9,0,
10002635,tarikhet,tarikhet,0051,9,0,
10002636,ghingari,ghingari,0051,9,0,
10002637,khatyari,khatyari,0051,9,0,
10002638,pandhar,pandhar,0051,9,0,
10002639,chokiya,chokiya,0051,9,0,
10002640,dhura,dhura,0051,9,0,
10002641,muleshwar,muleshwar,0051,9,0,
10002642,sishwa,sishwa,0051,9,0,
10002643,gabber gaon,100026438867,0038,7,8867,48959
10002644,Pipal Dang,Pipal Dang,0033,6,0,
10002645,Gathora,Gathora,0033,6,0,
10002646,Jawari Rolla,Jawari Rolla,0033,6,0,
10002647,Olla Bungi,Olla Bungi,0033,6,0,
10002648,simalkhola,simalkhola,0039,7,0,
10002649,Majrasheela,Majrasheela,0073,12,15850,56055
10002650,Palura,Palura,0053,9,0,
10002651,Kotali,Kotali,0053,9,0,
10002652,Palura,Palura,0051,9,0,
10002653,pandaykota,pandaykota,0053,9,0,
10002654,mayou,mayou,0051,9,0,
10002655,simani,simani,0051,9,0,
10002656,simari,simari,0051,9,0,
10002657,naukhola,naukhola,0051,9,0,
10002658,kothar,kothar,0051,9,0,
10002659,Kotdhar,Kotdhar,0051,9,0,
10002660,Papna,Papna,0051,9,0,
10002661,Siyanail,Siyanail,0032,6,0,
10002662,Uda khet,Uda khet,0032,6,0,
10002663,Kweli,Kweli,0032,6,0,
10002664,sungati gayura,sungati gayura,0051,9,0,
10002665,jaal,jaal,0051,9,0,
10002666,chamdoli,chamdoli,0051,9,0,
10002667,mahadevi,mahadevi,0051,9,0,
10002668,Kulwant Nagar,Kulwant Nagar,0073,12,15850,56055
10002669,Salkot,Salkot,0043,7,0,
10002670,karakol,karakol,0051,9,0,
10002671,panpola,panpola,0051,9,0,
10002672,jilchora,jilchora,0051,9,0,
10002673,bena pratham,bena pratham,0051,9,0,
10002674,makado,makado,0051,9,0,
10002675,Kilkot,Kilkot,0051,9,0,
10002676,chiliyanola,chiliyanola,0051,9,0,
10002677,talla vishuwa,talla vishuwa,0051,9,0,
10002678,malla vishawa,malla vishawa,0051,9,0,
10002679,talla baghan,talla baghan,0051,9,0,
10002680,manchaura,manchaura,0051,9,0,
10002681,ganiyatholi,ganiyatholi,0051,9,0,
10002682,sauwan,sauwan,0051,9,0,
10002683,Naikhana,Naikhana,0032,6,0,
10002684,Aulaith,Aulaith,0032,6,0,
10002685,Himpani,Himpani,0032,6,0,
10002686,Hind Khal,Hind Khal,0032,6,0,
10002687,Vyura,Vyura,0032,6,0,
10002688,khadgoli,khadgoli,0051,9,0,
10002689,mawad nawali,mawad nawali,0051,9,0,
10002690,khadgoli,khadgoli,0051,9,0,
10002691,kureetiya,kureetiya,0053,9,0,
10002692,Jura,Jura,0053,9,0,
10002693,Kuretiya,Kuretiya,0053,9,0,
10002694,Kuretiya,Kuretiya,0051,9,0,
10002695,maritundi,maritundi,0038,7,0,
10002696,Chinyanulla(Badhan),Chinyanulla(Badhan),0051,9,0,
10002697,Chandayan,Chandayan,0073,12,15824,56029
10002698,earchrwa,earchrwa,0051,9,0,
10002699,sukhola,sukhola,0051,9,0,
10002700,paniyali,paniyali,0051,9,0,
10002701,Taswad,Taswad,0051,9,0,
10002702,dhakuna,dhakuna,0051,9,0,
10002703,aagradi,aagradi,0051,9,0,
10002704,tilaya,tilaya,0051,9,0,
10002705,dugaura kot,dugaura kot,0051,9,0,
10002706,padula,padula,0051,9,0,
10002707,Bhujan,Bhujan,0051,9,0,
10002708,Pand,Pand,0032,6,0,
10002470,Thapal Khetu,Thapal Khetu,0030,6,0,
10002471,kotma,kotma,0039,7,0,
10002472,bunga,bunga,0040,7,0,
10002473,mallabitalgaon,mallabitalgaon,0050,9,0,
10002474,kaligar,kaligar,0050,9,0,
10002475,kichar,kichar,0050,9,0,
10002476,Bhuwani,Bhuwani,0040,7,0,
10002477,makkna,makkna,0039,7,0,
10002478,toli,toli,0039,7,0,
10002479,chena,chena,0039,7,0,
10002480,rupkhet,rupkhet,0039,7,9045,49136
10002481,Kandia Talla,kandia Talla,0033,6,0,
10002482,Bhuda Khet,Bhuda khet,0033,6,0,
10002483,Dhyad Gaon,Dhyad Gaon,0033,6,0,
10002484,Surajpur,Surajpur,0073,12,0,
10002485,SALAN,SALAN,0050,9,0,
10002486,KUKURAD,KUKURD,0050,9,0,
10002487,SANRA,SANRA,0050,9,0,
10002488,KANEDA,KANEDA,0050,9,0,
10002489,mangaru,mangaru,0050,9,0,
10002490,dangula,dangula,0050,9,0,
10002491,jantra,jantra,0050,9,0,
10002492,simali bagari,simali bagari,0050,9,0,
10002493,datholi,datholi,0050,9,0,
10002494,katriya,katriya,0050,9,0,
10002495,manhait,manhait,0050,9,0,
10002496,dhungamohan,dhungamohan,0050,9,0,
10002497,meharkhet,meharkhet,0050,9,0,
10002498,dhami goun,dhami goun,0039,7,9044,49135
10002499,dhamigaon,dhamigaon,0039,7,0,
10002500,nahero,nahero,0050,9,0,
10002501,neharo,nahero,0050,9,0,
10002502,badkhet,badkhet,0050,9,0,
10002503,adakhet,adakhet,0050,9,0,
10002504,padchura,padchura,0050,9,0,
10002505,ashukhet,ashukhet,0050,9,0,
10002506,danasari,danasari,0050,9,0,
10002507,poradi,poradi,0050,9,0,
10002508,Rankuna,Rankuna,0050,9,0,
10002509,Kalikhoyou,Kalikhoyou,0050,9,0,
10002510,Jalpani,Jalpani,0050,9,0,
10002511,Soldhara,Soldhara,0050,9,0,
10002512,Dugoli,Dugoli,0050,9,0,
10002513,khakuna,khakuna,0050,9,0,
10002514,Binoli,Binoli,0050,9,0,
10002515,Ashawlgaon,Ashawlgaon,0050,9,0,
10002516,Modali,Modali,0050,9,0,
10002517,Thahe,Thahe,0050,9,0,
10002518,Vikhawadi,Vikhawadi,0033,6,0,
10002519,Dighya Chor,Dighyachor,0033,6,0,
10002520,bhaskhet,bhaskhet,0050,9,0,
10002521,bugidhar,bugidhar,0050,9,0,
10002522,gahara,gahara,0050,9,0,
10002523,Kailashpur,Kailashpur,0073,12,0,
10002524,Kailashpur,Kailashpur,0073,12,10002523,
10002525,Kathud,kathud,0033,6,0,
10002526,Kweli,Kweli,0033,6,0,
10002527,Dhagal Gaon,Dhagal Gaon,0033,6,0,
10002528,simli bangari,simli bangari,0050,9,0,
10002529,Dhala,Dhala,0050,9,0,
10002530,Pipnulla,Pipnulla,0050,9,0,
10002531,Mishrabakhali,Mishrabakhali,0050,9,0,
10002532,bhartpur,bhartpur,0050,9,0,
10002533,Teetarkhola,Teetarkhola,0050,9,0,
10002534,Choya,Choya,0050,9,0,
10002535,Devikal,Devikal,0050,9,0,
10002536,MorGhar,MorGhar,0050,9,0,
10002537,DeviKhal,DeviKhal,0050,9,0,
10002538,Rathwad,Rathwad,0033,6,0,
10002539,Bellkhan,Bellkhan,0050,9,0,
10002540,Ranthamal,Ranthamal,0050,9,0,
10002541,Newalgaon,Newalgaon,0050,9,0,
10002542,Khaderagaon,Khaderagaon,0050,9,0,
10002709,Taal,Taal,0032,6,0,
10002710,Soph khal,Soph khal,0032,6,0,
10002711,Soph khal Malla,Soph khal Malla,0032,6,0,
10002712,Soph khal Talla,Soph khal Talla,0032,6,0,
10002713,Luthiya Talla,Luthiya Talla,0032,6,0,
10002714,sukoli,sukoli,0051,9,0,
10002715,patli,patli,0051,9,0,
10002716,suloni,suloni,0051,9,0,
10002717,patli,patli,0051,9,0,
10002718,sukoli,sukoli,0051,9,0,
10002719,duvakoti,duvakoti,0020,4,3959,43800
10002720,gaja,gaja,0020,4,10002719,
10002721,Barseele,Barseele,0051,9,0,
10002722,tuniya,tuniya,0051,9,0,
10002723,Taghwal Khel,Taghwal Khel,0032,6,0,
10002724,bhali,bhali,0020,4,10002720,
10002725,bakarwadi,bakarwadi,0020,4,10002724,
10002726,khalun,khalun,0020,4,10002725,
10002727,ghargaon,ghargaon,0020,4,10002726,
10002728,gaind,gaind,0020,4,10002727,
10002729,gaunsari,gaunsari,0020,4,10002728,
10002730,kafalna,kafalna,0020,4,10002729,
10002731,gotars,gotars,0020,4,10002730,
10002732,manda,manda,0020,4,10002731,
10002733,kritwalgaon,kritwalgaon,0020,4,10002732,
10002734,bhalyalpani,bhalyalpani,0020,4,10002733,
10002735,satain,satain,0020,4,10002734,
10002334,itoola,itoola,0053,9,0,
10002335,dulagaon,dulagaon,0053,9,0,
10002336,railakot,railakot,0053,9,0,
10002337,thapniya,thapniya,0053,9,0,
10002338,jakh,jakh,0053,9,0,
10002339,kharkuna,kharkuna,0053,9,0,
10002340,nail,nail,0053,9,0,
10002341,bhakar,bhakar,0053,9,0,
10002342,jaingal,jaingal,0053,9,0,
10002343,Naltu,Naltu,0043,7,0,
10002344,Boragaon,Boragaon,0043,7,0,
10002345,sainj,sainj,0053,9,0,
10002346,nail,nail,0053,9,0,
10002347,jashiyachana,jashiyachana,0053,9,0,
10002348,Gadri talli,gadri talli,0034,6,0,
10002349,Timal pat,Timal pat,0034,6,0,
10002350,Degla talla,Degla Talla,0034,6,0,
10002351,Degla malla,Degla malla,0034,6,0,
10002352,Sana,Sana,0043,7,0,
10002353,Bagdi Gad,Bagdi Gad,0034,6,0,
10002354,Bansai Talli,Bansai Talli,0034,6,0,
10002355,Batiya,Batiya,0048,9,0,
10002356,Tallakot,tallakot,0048,9,0,
10002357,Kunjhila,Kunjhila,0048,9,0,
10002358,Sandey,Sandey,0048,9,0,
10002359,Dahal,Dahal,0048,9,0,
10002360,Naukuda,Naukuda,0048,9,0,
10002361,shokhati,shokhati,0050,9,11999,
10002362,kotachami,kotachami,0050,9,11908,
10002363,baluli,baluli,0050,9,11953,
10002364,sankar,sankar,0050,9,11953,
10002365,matwash,matwash,0050,9,11950,
10002366,Maithani,Maithani,0050,9,11929,
10002367,Ghachkot,Ghachkot,0050,9,0,
10002368,Bandal basnal,Bandal basnal,0050,9,11953,
10002369,bandal banral,bandal banral,0050,9,11946,
10002370,edakot,edakot,0050,9,0,
10002371,tukra,tukra,0050,9,0,
10002372,khumad,khumad,0050,9,0,
10002373,bandal basnal,bandal basnal,0050,9,0,
10002543,Thalibhayri,Thalibhayri,0050,9,0,
10002544,Mallibhayri,Mallibhayri,0050,9,0,
10002545,Baserbagr,Baserbagr,0050,9,0,
10002546,DangSari,DangSari,0020,4,4076,43911
10002547,Nainwalgaon,Nainwalgaon,0053,9,0,
10002548,Patniyanulla,Patniyanulla,0053,9,0,
10002549,Budhol,Budhol,0053,9,0,
10002550,Bijoli,Bijoli,0053,9,0,
10002551,Dawrkhet,Dawrkhet,0053,9,0,
10002552,Motadhak,Motadhak,0036,6,0,
10002553,Chargari,Chargari,0033,6,0,
10002554,Balyani,Balyani,0033,6,0,
10002555,Khinkriyo,Khinkriyo,0033,6,0,
10002556,Bayala Malla,Bayala Malla,0033,6,0,
10002557,Hyundi,Hyundi,0033,6,0,
10002558,dhankhet,dhankhet,0053,9,0,
10002559,Kulbakhe,Kulbakhe,0050,9,0,
10002560,Kalo Adalli,Kalo Adalli,0033,6,0,
10002561,Choi Danda,Choi Danda,0033,6,0,
10002562,Hatola,Hatola,0050,9,0,
10002563,tayal,tayal,0040,7,0,
10002564,Basda,Basda,0033,6,0,
10002565,Ghata Sari,Ghata Sari,0033,6,0,
10002566,Kundlai,Kundlai,0033,6,0,
10002567,PuranGaon,PuranGaon,0033,6,0,
10002568,Bungal Gadi,Bungal Gadi,0033,6,0,
10002569,Dholiyana,Dholiyana,0033,6,0,
10002570,Kandlai,Kandlai,0033,6,0,
10002571,Pataldev,Pataldev,0050,9,0,
